StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,C1.1_1,C1.1_2,C1.1_3,C1.1_4,C1.2_1,C1.2_2,C1.2_3,C1.2_4,C1.3_1,C1.3_2,C1.3_3,C1.3_4,C1.4_1,C1.4_2,C1.4_3,C1.4_4,C1.5_1,C1.5_2,C1.5_3,C1.5_4,C1.6_1,C1.6_2,C1.6_3,C1.6_4,C1.7_1,C1.7_2,C1.7_3,C1.7_4,C1.8_1,C1.8_2,C1.8_3,C1.8_4,C1.9_1,C1.9_2,C1.9_3,C1.9_4,C2.1_1,C2.1_2,C2.1_3,C2.1_4,C2.2_1,C2.2_2,C2.2_3,C2.2_4,C2.3_1,C2.3_2,C2.3_3,C2.3_4,C2.4_1,C2.4_2,C2.4_3,C2.4_4,C2.5_1,C2.5_2,C2.5_3,C2.5_4,C2.6_1,C2.6_2,C2.6_3,C2.6_4,C2.7_1,C2.7_2,C2.7_3,C2.7_4,C2.8_1,C2.8_2,C2.8_3,C2.8_4,C2.9_1,C2.9_2,C2.9_3,C2.9_4,C3.1_1,C3.1_2,C3.1_3,C3.1_4,C3.1_5,C3.1_6,C3.1_7,C3.1_8,C3.1_9,C3.1_10,C3.1_11,C3.1_12,C3.2_1,C3.2_2,C3.2_3,C3.2_4,C3.2_5,C3.2_6,C3.2_7,C3.2_8,C3.2_9,C3.2_10,C3.2_11,C3.2_12,C3.3_1,C3.3_2,C3.3_3,C3.3_4,C3.3_5,C3.3_6,C3.3_7,C3.3_8,C3.3_9,C3.3_10,C3.3_11,C3.3_12,C4.1_1,C4.1_2,C4.1_3,C4.1_4,C4.1_5,C4.1_6,C4.1_7,C4.1_8,C4.1_9,C4.1_10,C4.1_11,C4.1_12,C4.2_1,C4.2_2,C4.2_3,C4.2_4,C4.2_5,C4.2_6,C4.2_7,C4.2_8,C4.2_9,C4.2_10,C4.2_11,C4.2_12,C4.3_1,C4.3_2,C4.3_3,C4.3_4,C4.3_5,C4.3_6,C4.3_7,C4.3_8,C4.3_9,C4.3_10,C4.3_11,C4.3_12,Q28,Q25,Q49,Q29,SC0
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,C1.1 - I enjoy thinking about work even when I’m not at work.,"C1.1 - Most days, I feel happiest when the workday is soon to be complete.",C1.1 - I am happiest when I am immersed in a project.,C1.1 - I love starting my workday.,C1.2 - I enjoy spending time completing my job tasks.,C1.2 - Most days I feel enthusiastic about starting my work day.,C1.2 - I feel motivated to go beyond what is asked of me.,C1.2 - This job drains my energy.,C1.3 - I am proud to be a member of this organization.,C1.3 - I feel supported by my supervisor when I fail at a task.,C1.3 - I feel proud of my accomplishments within this organization.,C1.3 - My job makes me feel like I’m part of something meaningful.,C1.4 - I devote more time than is expected of me.,C1.4 - I have to be reminded to take breaks while I’m at work.,C1.4 - I never miss a work deadline.,C1.4 - I never allow distractions to interfere with my work.,C1.5 - When work is slow I find ways to be productive.,C1.5 - I express enthusiasm for my job while at work.,C1.5 - I try my best to perform well at work.,"C1.5 - If I notice my energy level is low, I take corrective steps to re-energize.",C1.6 - I make valued contributions to the organization.,C1.6 - I embrace challenging situations at work.,C1.6 - I speak positively about this organization to others.,C1.6 - This organization provides the resources necessary for me to successfully perform my job.,C1.7 - I devote my full attention to my work tasks throughout the day.,C1.7 - Thinking about work saps my energy.,C1.7 - I would rather direct my focus toward a work task than a personal task.,C1.7 - I’m able to maintain good levels of energy throughout the workday.,C1.8 - I plan my future with this company.,C1.8 - I believe this company cares about my career goals.,C1.8 - I often think about finding another job.,C1.8 - This organization challenges me to work at my full potential.,C1.9 - I’m able to concentrate on my work without distractions.,C1.9 - I have a hard time detaching mentally from my work.,C1.9 - Time passes quickly while I’m working.,C1.9 - I find it difficult to mentally disconnect from work.,C2.1 - I’m able to concentrate on my work without distractions.,C2.1 - I have a hard time detaching mentally from my work.,C2.1 - Time passes quickly while I’m working.,C2.1 - I find it difficult to mentally disconnect from work.,C2.2 - I devote more time than is expected of me.,C2.2 - I have to be reminded to take breaks while I’m at work.,C2.2 - I never miss a work deadline.,C2.2 - I never allow distractions to interfere with my work.,C2.3 - I enjoy thinking about work even when I’m not at work.,"C2.3 - Most days, I feel happiest when the workday is soon to be complete.",C2.3 - I am happiest when I am immersed in a project.,C2.3 - I love starting my workday.,C2.4 - I devote my full attention to my work tasks throughout the day.,C2.4 - Thinking about work saps my energy.,C2.4 - I would rather direct my focus toward a work task than a personal task.,C2.4 - I’m able to maintain good levels of energy throughout the workday.,C2.5 - I enjoy spending time completing my job tasks.,C2.5 - Most days I feel enthusiastic about starting my work day.,C2.5 - I feel motivated to go beyond what is asked of me.,C2.5 - This job drains my energy.,C2.6 - When work is slow I find ways to be productive.,C2.6 - I express enthusiasm for my job while at work.,C2.6 - I try my best to perform well at work.,"C2.6 - If I notice my energy level is low, I take corrective steps to re-energize.",C2.7 - I plan my future with this company.,C2.7 - I believe this company cares about my career goals.,C2.7 - I often think about finding another job.,C2.7 - This organization challenges me to work at my full potential.,C2.8 - I am proud to be a member of this organization.,C2.8 - I feel supported by my supervisor when I fail at a task.,C2.8 - I feel proud of my accomplishments within this organization.,C2.8 - My job makes me feel like I’m part of something meaningful.,C2.9 - I make valued contributions to the organization.,C2.9 - I embrace challenging situations at work.,C2.9 - I speak positively about this organization to others.,C2.9 - This organization provides the resources necessary for me to successfully perform my job.,C3.1 - I’m able to concentrate on my work without distractions.,C3.1 - I have a hard time detaching mentally from my work.,C3.1 - Time passes quickly while I’m working.,C3.1 - I find it difficult to mentally disconnect from work.,C3.1 - I enjoy thinking about work even when I’m not at work.,"C3.1 - Most days, I feel happiest when the workday is soon to be complete.",C3.1 - I am happiest when I am immersed in a project.,C3.1 - I love starting my workday.,C3.1 - I devote more time than is expected of me.,C3.1 - I have to be reminded to take breaks while I’m at work.,C3.1 - I never miss a work deadline.,C3.1 - I never allow distractions to interfere with my work.,C3.2 - I devote my full attention to my work tasks throughout the day.,C3.2 - Thinking about work saps my energy.,C3.2 - I would rather direct my focus toward a work task than a personal task.,C3.2 - I’m able to maintain good levels of energy throughout the workday.,C3.2 - I enjoy spending time completing my job tasks.,C3.2 - Most days I feel enthusiastic about starting my work day.,C3.2 - I feel motivated to go beyond what is asked of me.,C3.2 - This job drains my energy.,C3.2 - When work is slow I find ways to be productive.,C3.2 - I express enthusiasm for my job while at work.,C3.2 - I try my best to perform well at work.,"C3.2 - If I notice my energy level is low, I take corrective steps to re-energize.",C3.3 - I plan my future with this company.,C3.3 - I believe this company cares about my career goals.,C3.3 - I often think about finding another job.,C3.3 - This organization challenges me to work at my full potential.,C3.3 - I am proud to be a member of this organization.,C3.3 - I feel supported by my supervisor when I fail at a task.,C3.3 - I feel proud of my accomplishments within this organization.,C3.3 - My job makes me feel like I’m part of something meaningful.,C3.3 - I make valued contributions to the organization.,C3.3 - I embrace challenging situations at work.,C3.3 - I speak positively about this organization to others.,C3.3 - This organization provides the resources necessary for me to successfully perform my job.,C4.1 - I’m able to concentrate on my work without distractions.,C4.1 - I have a hard time detaching mentally from my work.,C4.1 - Time passes quickly while I’m working.,C4.1 - I find it difficult to mentally disconnect from work.,C4.1 - I devote my full attention to my work tasks throughout the day.,C4.1 - Thinking about work saps my energy.,C4.1 - I would rather direct my focus toward a work task than a personal task.,C4.1 - I’m able to maintain good levels of energy throughout the workday.,C4.1 - I plan my future with this company.,C4.1 - I believe this company cares about my career goals.,C4.1 - I often think about finding another job.,C4.1 - This organization challenges me to work at my full potential.,C4.2 - I enjoy thinking about work even when I’m not at work.,"C4.2 - Most days, I feel happiest when the workday is soon to be complete.",C4.2 - I am happiest when I am immersed in a project.,C4.2 - I love starting my workday.,C4.2 - I enjoy spending time completing my job tasks.,C4.2 - Most days I feel enthusiastic about starting my work day.,C4.2 - I feel motivated to go beyond what is asked of me.,C4.2 - This job drains my energy.,C4.2 - I am proud to be a member of this organization.,C4.2 - I feel supported by my supervisor when I fail at a task.,C4.2 - I feel proud of my accomplishments within this organization.,C4.2 - My job makes me feel like I’m part of something meaningful.,C4.3 - I devote more time than is expected of me.,C4.3 - I have to be reminded to take breaks while I’m at work.,C4.3 - I never miss a work deadline.,C4.3 - I never allow distractions to interfere with my work.,C4.3 - When work is slow I find ways to be productive.,C4.3 - I express enthusiasm for my job while at work.,C4.3 - I try my best to perform well at work.,"C4.3 - If I notice my energy level is low, I take corrective steps to re-energize.",C4.3 - I make valued contributions to the organization.,C4.3 - I embrace challenging situations at work.,C4.3 - I speak positively about this organization to others.,C4.3 - This organization provides the resources necessary for me to successfully perform my job.,What is the title of the job you were thinking about while responding to this survey?,How many hours do you typically work per week in this job?,How long have you been with this organization?,Any general comments or reactions you'd care to share with the scale development team?,Score
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID14_42""}","{""ImportId"":""QID14_43""}","{""ImportId"":""QID14_44""}","{""ImportId"":""QID14_45""}","{""ImportId"":""QID38_1""}","{""ImportId"":""QID38_2""}","{""ImportId"":""QID38_3""}","{""ImportId"":""QID38_4""}","{""ImportId"":""QID39_1""}","{""ImportId"":""QID39_2""}","{""ImportId"":""QID39_3""}","{""ImportId"":""QID39_4""}","{""ImportId"":""QID16_28""}","{""ImportId"":""QID16_29""}","{""ImportId"":""QID16_30""}","{""ImportId"":""QID16_31""}","{""ImportId"":""QID41_1""}","{""ImportId"":""QID41_2""}","{""ImportId"":""QID41_3""}","{""ImportId"":""QID41_4""}","{""ImportId"":""QID42_1""}","{""ImportId"":""QID42_2""}","{""ImportId"":""QID42_3""}","{""ImportId"":""QID42_4""}","{""ImportId"":""QID44_1""}","{""ImportId"":""QID44_2""}","{""ImportId"":""QID44_3""}","{""ImportId"":""QID44_5""}","{""ImportId"":""QID45_1""}","{""ImportId"":""QID45_2""}","{""ImportId"":""QID45_3""}","{""ImportId"":""QID45_4""}","{""ImportId"":""QID43_1""}","{""ImportId"":""QID43_2""}","{""ImportId"":""QID43_3""}","{""ImportId"":""QID43_4""}","{""ImportId"":""QID32_28""}","{""ImportId"":""QID32_29""}","{""ImportId"":""QID32_30""}","{""ImportId"":""QID32_31""}","{""ImportId"":""QID48_36""}","{""ImportId"":""QID48_37""}","{""ImportId"":""QID48_38""}","{""ImportId"":""QID48_39""}","{""ImportId"":""QID50_32""}","{""ImportId"":""QID50_33""}","{""ImportId"":""QID50_34""}","{""ImportId"":""QID50_35""}","{""ImportId"":""QID33_28""}","{""ImportId"":""QID33_29""}","{""ImportId"":""QID33_30""}","{""ImportId"":""QID33_31""}","{""ImportId"":""QID51_32""}","{""ImportId"":""QID51_33""}","{""ImportId"":""QID51_34""}","{""ImportId"":""QID51_35""}","{""ImportId"":""QID53_36""}","{""ImportId"":""QID53_37""}","{""ImportId"":""QID53_38""}","{""ImportId"":""QID53_39""}","{""ImportId"":""QID34_28""}","{""ImportId"":""QID34_29""}","{""ImportId"":""QID34_30""}","{""ImportId"":""QID34_31""}","{""ImportId"":""QID54_28""}","{""ImportId"":""QID54_29""}","{""ImportId"":""QID54_30""}","{""ImportId"":""QID54_31""}","{""ImportId"":""QID55_28""}","{""ImportId"":""QID55_29""}","{""ImportId"":""QID55_30""}","{""ImportId"":""QID55_31""}","{""ImportId"":""QID47_28""}","{""ImportId"":""QID47_29""}","{""ImportId"":""QID47_30""}","{""ImportId"":""QID47_31""}","{""ImportId"":""QID47_32""}","{""ImportId"":""QID47_33""}","{""ImportId"":""QID47_34""}","{""ImportId"":""QID47_35""}","{""ImportId"":""QID47_36""}","{""ImportId"":""QID47_37""}","{""ImportId"":""QID47_38""}","{""ImportId"":""QID47_39""}","{""ImportId"":""QID52_28""}","{""ImportId"":""QID52_29""}","{""ImportId"":""QID52_30""}","{""ImportId"":""QID52_31""}","{""ImportId"":""QID52_32""}","{""ImportId"":""QID52_33""}","{""ImportId"":""QID52_34""}","{""ImportId"":""QID52_35""}","{""ImportId"":""QID52_36""}","{""ImportId"":""QID52_37""}","{""ImportId"":""QID52_38""}","{""ImportId"":""QID52_39""}","{""ImportId"":""QID58_28""}","{""ImportId"":""QID58_29""}","{""ImportId"":""QID58_30""}","{""ImportId"":""QID58_31""}","{""ImportId"":""QID58_32""}","{""ImportId"":""QID58_33""}","{""ImportId"":""QID58_34""}","{""ImportId"":""QID58_35""}","{""ImportId"":""QID58_36""}","{""ImportId"":""QID58_37""}","{""ImportId"":""QID58_38""}","{""ImportId"":""QID58_39""}","{""ImportId"":""QID59_1""}","{""ImportId"":""QID59_2""}","{""ImportId"":""QID59_3""}","{""ImportId"":""QID59_4""}","{""ImportId"":""QID59_5""}","{""ImportId"":""QID59_6""}","{""ImportId"":""QID59_7""}","{""ImportId"":""QID59_8""}","{""ImportId"":""QID59_9""}","{""ImportId"":""QID59_10""}","{""ImportId"":""QID59_11""}","{""ImportId"":""QID59_12""}","{""ImportId"":""QID60_1""}","{""ImportId"":""QID60_2""}","{""ImportId"":""QID60_3""}","{""ImportId"":""QID60_4""}","{""ImportId"":""QID60_5""}","{""ImportId"":""QID60_6""}","{""ImportId"":""QID60_7""}","{""ImportId"":""QID60_8""}","{""ImportId"":""QID60_9""}","{""ImportId"":""QID60_10""}","{""ImportId"":""QID60_11""}","{""ImportId"":""QID60_12""}","{""ImportId"":""QID61_1""}","{""ImportId"":""QID61_2""}","{""ImportId"":""QID61_3""}","{""ImportId"":""QID61_4""}","{""ImportId"":""QID61_5""}","{""ImportId"":""QID61_6""}","{""ImportId"":""QID61_7""}","{""ImportId"":""QID61_8""}","{""ImportId"":""QID61_9""}","{""ImportId"":""QID61_10""}","{""ImportId"":""QID61_11""}","{""ImportId"":""QID61_12""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID25_TEXT""}","{""ImportId"":""QID80_TEXT""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""SC_dpcP3aMIajcY9IF""}"
11/15/2020 9:38,11/15/2020 9:43,0,73.199.36.125,100,303,1,11/15/2020 9:43,R_31cj5tSdSxJvqgm,,,,,40.70530701,-74.08660126,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,4,2,1,2,2,5,5,3,2,4,4,2,4,2,3,4,4,2,3,2,1,3,5,4,4,,3,4,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,professor,50,1.5 years,,114
11/15/2020 11:57,11/15/2020 12:18,0,98.221.131.64,100,1237,1,11/15/2020 12:18,R_UbuiaaqowEVZy5b,,,,,40.4855957,-74.62650299,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,5,6,2,6,6,6,3,3,2,4,1,6,6,6,6,4,3,4,6,6,4,2,1,4,2,3,4,5,5,5,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
11/15/2020 13:05,11/15/2020 13:07,0,69.122.219.254,100,112,1,11/15/2020 13:07,R_BJQjvgG1fRV4fWp,,,,,41.04289246,-74.10040283,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11/15/2020 19:25,11/15/2020 19:29,0,100.1.32.237,100,230,1,11/15/2020 19:29,R_1nOZE7pdM4OqtUc,,,,,40.85650635,-74.12310028,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,6,2,6,6,4,5,2,4,5,3,2,5,4,2,5,5,6,5,6,3,2,4,4,4,5,5,6,5,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psychology extern,16-Oct,3 years,,120
11/15/2020 19:26,11/15/2020 19:30,0,174.225.13.49,100,260,1,11/15/2020 19:30,R_V2RAFM3zD5zoloZ,,,,,40.80220032,-74.19139862,anonymous,EN,3,4,5,3,5,5,5,3,6,5,5,5,5,5,6,4,5,5,6,3,5,5,4,6,4,2,5,3,4,6,2,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professional development associate ,55,6 months ,,142
11/15/2020 19:40,11/15/2020 19:44,0,76.117.30.149,100,240,1,11/15/2020 19:44,R_WDkzGtM9iXqHWaR,,,,,40.77180481,-74.20980072,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,5,4,4,3,4,5,6,2,4,4,5,5,5,5,4,5,2,5,6,5,5,6,6,5,3,5,5,6,3,5,5,6,5,Associate ,48,2 years ,"I took this with perspective from my current job which has half taken place during a pandemic and working from home. That being said, normally I wouldn’t have responded that I had so many distractions but working from home is full of distractions and unusual circumstances. ",129
11/15/2020 22:17,11/15/2020 22:26,0,69.122.4.50,100,531,1,11/15/2020 22:26,R_xeYZZDK2eh65TNv,,,,,40.96139526,-74.75240326,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,6,1,6,5,2,6,4,6,5,4,5,2,3,3,1,5,5,4,3,6,4,5,4,6,3,5,5,6,3,4,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Online Banking Service and Support,45,8 years,,80
11/15/2020 22:29,11/15/2020 22:31,0,73.195.1.7,100,170,1,11/15/2020 22:31,R_DAA3GcG9DFzmEKd,,,,,40.39089966,-74.11530304,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,4,3,6,5,1,6,5,3,4,5,3,4,4,2,5,6,4,4,5,3,2,3,6,4,5,5,5,4,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Store Manager ,30-40,3 years,,124
